parent;predicate;child;parentLabel;childLabel
http://data.europa.eu/esco/occupation/5c082067-ea18-4ccb-8c43-e70b18ad8120;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bc6649ff-05f8-4c98-9db6-9be0d13883a9;operator CNC-machine;operator lasersnijmachine
http://data.europa.eu/esco/occupation/5c082067-ea18-4ccb-8c43-e70b18ad8120;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1e3c3e4d-a888-426e-aaf0-022c8b5d743d;operator CNC-machine;operator waterstraalsnijmachine
http://data.europa.eu/esco/occupation/5c082067-ea18-4ccb-8c43-e70b18ad8120;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a1c9f8b7-c4ce-4b15-ac3c-3378c300d8f2;operator CNC-machine;frezer
http://data.europa.eu/esco/occupation/5c082067-ea18-4ccb-8c43-e70b18ad8120;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1d8545df-e3d8-4ece-9449-0f2940e97e7c;operator CNC-machine;operator slijpmachine
http://data.europa.eu/esco/occupation/771955d9-e988-47f3-b60f-207adb2cd571;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1c948509-4015-40b0-b380-105fc85782a5;manager recreatie-accommodatie;collectiebeheerder dierentuin
http://data.europa.eu/esco/occupation/771955d9-e988-47f3-b60f-207adb2cd571;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/080fc550-b7ca-4576-aaf5-06fffbede994;manager recreatie-accommodatie;manager wellnesscentrum
http://data.europa.eu/esco/occupation/771955d9-e988-47f3-b60f-207adb2cd571;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/49ca9fe4-4513-4657-b27f-eaad11e6158a;manager recreatie-accommodatie;loterijmanager
http://data.europa.eu/esco/occupation/771955d9-e988-47f3-b60f-207adb2cd571;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/87e40e79-16fb-4391-9dcb-c15f40e026c1;manager recreatie-accommodatie;manager wedkantoor
http://data.europa.eu/esco/occupation/771955d9-e988-47f3-b60f-207adb2cd571;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/146f2c99-3f8b-4856-95ba-3ecfea681809;manager recreatie-accommodatie;manager gokspelen
http://data.europa.eu/esco/occupation/771955d9-e988-47f3-b60f-207adb2cd571;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/33e3a746-f209-4a1a-96df-301505531cb2;manager recreatie-accommodatie;manager schoonheidssalon
http://data.europa.eu/esco/occupation/3da8ee8c-ab60-4feb-ab5b-3ba31ef9ec1f;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/21a33619-1959-42e6-8478-64a930f7f225;machineoperator lederproductie;leerverver
http://data.europa.eu/esco/occupation/3da8ee8c-ab60-4feb-ab5b-3ba31ef9ec1f;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7d99ed04-fda7-4f35-9f02-0db18078159c;machineoperator lederproductie;afwerker leder
http://data.europa.eu/esco/isco/C221;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C2212;Artsen;Medisch specialisten
http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/6e298596-882b-4687-a0cf-3eb37f8fd328;recreatiebegeleider;outdoorcoördinator
http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/67d8c64f-e0d9-4e0b-be8b-510f9e20e698;recreatiebegeleider;outdooranimator
http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/05ae3e87-36ad-428f-a086-8a2ed458db3b;operator houtzagerij;operator tafelzaagmachine
http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/218e30f0-bd6c-4120-99ba-9a90665a314f;operator houtzagerij;operator fineersnijmachine
http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0;operator houtzagerij;operator bovenfreesmachine
http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/431f0055-43ca-406c-99f0-fb10a73d684e;operator houtzagerij;operator vlak- en vandiktebank
http://data.europa.eu/esco/occupation/865adac9-9bb7-4680-a13d-62b2942974ac;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a945757e-e171-46a9-847a-13cf04f7cd27;operator houtzagerij;operator lintzaagmachine
http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5a0ff408-e1df-424b-a2d6-4b475a516f2a;theatertechnicus;decortechnicus
http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/acb6b99a-6c13-482a-81b1-8b5614e0153e;theatertechnicus;podiumtechnicus
http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/50b41847-6dad-4a2e-9427-a0374c2963fd;theatertechnicus;podiummachinist
http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d71eb4f9-2de3-4955-ba79-7b82ea3fe32c;theatertechnicus;volgspotter
http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/87e644b2-8bc1-42d4-bb14-cc4abb0bc715;theatertechnicus;bediener lichttafel
http://data.europa.eu/esco/occupation/f3fc11ca-9a72-40da-bf0f-b2aab7e33079;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/565987b2-b980-4881-891c-cc4d5ab61d07;steenhouwer;steenkapper
http://data.europa.eu/esco/isco/C351;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3511;Technici voor de werking van informatie- en communicatietechnologie en voor gebruikersondersteuning;Technici voor de werking van informatie- en communicatietechnologie
http://data.europa.eu/esco/occupation/a1273779-d2d4-4708-a406-62f7cdd26aab;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4be368e3-badb-4b9f-9d0a-4d0f7565540a;arbo-ingenieur;ingenieur brandveiligheid
http://data.europa.eu/esco/occupation/789517fb-95ee-43d1-9530-c2860be1a439;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1d75ea5a-f902-4b47-8d63-5c6d2a5c0bb5;arbeidshygiënist;ergonoom
http://data.europa.eu/esco/isco/C412;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C4120;Secretariaatsmedewerkers, algemeen;Secretariaatsmedewerkers, algemeen
http://data.europa.eu/esco/occupation/fccecd5d-ad90-41a8-bb89-96d7595abca3;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bcffa133-c499-4db4-8e4f-b2d95da3b0fc;smid;hoefsmid
http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457;manager bedrijfseenheid;regiomanager
http://data.europa.eu/esco/isco/C323;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C3230;Vakspecialisten op het gebied van de traditionele en de alternatieve geneeskunde;Vakspecialisten op het gebied van de traditionele en de alternatieve geneeskunde
http://data.europa.eu/esco/occupation/4a375b68-88a0-4e5f-99ce-9b01341dfb81;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/949ed945-f697-415e-b4c5-51d8abf7cfdf;materiaalkundig ingenieur;ingenieur nanotechnologie
http://data.europa.eu/esco/occupation/4a375b68-88a0-4e5f-99ce-9b01341dfb81;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/35cf772d-bbc9-4eb4-9ca6-5f982649d436;materiaalkundig ingenieur;houttechnoloog
http://data.europa.eu/esco/occupation/0da51178-e386-4534-ae71-15ba789ad756;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/3d924c0d-ffee-4f11-adc7-c2bfb76fcf73;wasserijmedewerker;strijker
http://data.europa.eu/esco/isco/C441;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C4415;Ander administratief personeel;Archiverings- en kopieermedewerkers
http://data.europa.eu/esco/occupation/a9c7a04d-807a-41b5-b441-87c73c73c9c5;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/55d2eb3e-1e49-404a-b4bf-be4829694a59;taalkundige;juridisch vertaler
http://data.europa.eu/esco/occupation/e297ec12-4712-40a4-ad98-ba004cacb205;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/810e5e67-acd5-499a-b307-cf5bea330859;chief data officer;ICT-informatiemanager
http://data.europa.eu/esco/occupation/1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/3dbd758c-6dc0-41fe-8248-2250c9bfa4ab;meteoroloog;klimatoloog
http://data.europa.eu/esco/occupation/1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0809ea8a-4f77-4351-a7f1-b9a7b99b6c0b;meteoroloog;weersvoorspeller
http://data.europa.eu/esco/occupation/1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2960c96e-7228-4327-b0a1-85fc13691844;meteoroloog;luchtvaartmeteoroloog
http://data.europa.eu/esco/isco/C612;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C6122;Veetelers;Pluimveehouders
http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d3de3205-dd5c-4112-86bc-161e41cd77a5;kwaliteitsinspecteur;sigareninspecteur
http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/381b9a17-521c-4702-b7d9-2059bbd8ce76;kwaliteitsinspecteur;kwaliteitsinspecteur kleding
http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c;kwaliteitsinspecteur;inspecteur precisie-instrumenten
http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/85fdd1cb-98d3-4c40-a868-1078ce770440;kwaliteitsinspecteur;kwaliteitsinspecteur textiel
http://data.europa.eu/esco/occupation/bdf2dd9d-6c92-46f4-a8e7-76c12302d3e7;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/9a99a5fe-875d-49b2-9b53-cc1b73be1659;ticketverkoper;commercieel medewerker spoorwegen
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/e2a495fb-68a3-46f9-8753-6ce566a7a085;chemisch ingenieur;procesingenieur farmaceutische industrie
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/497a65bf-04e5-48ed-939e-2a68419f8144;chemisch ingenieur;oenoloog
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d2df16f3-87d7-4c6e-a640-95cee39a8f4e;chemisch ingenieur;cidermeester
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/89860c2a-d217-432a-8636-84aa17f09c15;chemisch ingenieur;ingenieur gasproductie
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/95cd3d64-20d0-4681-857d-d6c63d07349f;chemisch ingenieur;brouwmeester
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4b709f9e-6112-4d58-81b0-2d6e6a69d61b;chemisch ingenieur;voedingstechnoloog
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c44c078d-85e4-40a3-9598-2c333d7a24ca;chemisch ingenieur;procesingenieur papierproductie
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/7bc02fa7-7aaa-41a6-be5b-ab7a7b6684d3;chemisch ingenieur;ingenieur gasdistributie
http://data.europa.eu/esco/occupation/869e3a85-6e4c-4e3c-b14f-a8399c1abd2d;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/f444e8ec-5eed-4777-866e-7127aa06ce4f;operator automatische assemblagelijnen;montageoperator kleding en textielproducten
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036;investeringsadviseur;beleggingsbeheerder
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff;investeringsadviseur;beleggingsbankier bedrijfsklanten
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4c715719-3c3f-4058-ba00-9b2ef34848e8;investeringsadviseur;relatiebeheerder beleggingen
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/934c3572-37f4-4cdd-a4a4-017f5f7809e4;investeringsadviseur;assistent beheer beleggingsfondsen
http://data.europa.eu/esco/isco/C241;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C2411;Specialisten op financieel gebied;Accountants
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11;accountant;budgetanalist
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/84871c2a-abd1-45eb-b03a-65e51a26fd84;accountant;kostenanalist
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a04eedcf-8424-475a-8dc5-f30a9da4b151;accountant;forensisch accountant
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/78db356f-a96a-4456-ab29-2de62e52f830;accountant;overheidsaccountant
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365;accountant;audit supervisor
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b;accountant;curator
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21;accountant;financieel auditor
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6;accountant;boekhoudkundig analist
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/dfa51b4d-0929-4885-b682-29e375c6b52c;accountant;dividendanalist
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd;accountant;controller
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723;accountant;belastingadviseur
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/89330b57-6a30-40e1-b623-50f47a4b0c34;accountant;administratief medewerker subsidieaanvragen
http://data.europa.eu/esco/occupation/dc14bed4-87ca-4e6c-9f69-458e2689d2d6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/123a195c-103a-4b84-b3fd-6d40dbc15c54;metaalgieter;coquillegieter
http://data.europa.eu/esco/occupation/dc14bed4-87ca-4e6c-9f69-458e2689d2d6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/c5902c47-0c2e-45aa-94dd-951ad641449c;metaalgieter;kernmaker gieterij
http://data.europa.eu/esco/occupation/dc14bed4-87ca-4e6c-9f69-458e2689d2d6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5318abf2-2e7b-4d09-ae57-6bd500689ebc;metaalgieter;handvormer gieterij
http://data.europa.eu/esco/occupation/2e8820ba-5b2d-4572-92a1-942dbd02a6d6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d117ef65-b253-4f04-bc85-353ef853443a;biomedisch analist;cytologisch analist
http://data.europa.eu/esco/occupation/2e8820ba-5b2d-4572-92a1-942dbd02a6d6;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4a5b3686-eea4-4ba0-b446-33f7b6a95aed;biomedisch analist;obductieassistent
http://data.europa.eu/esco/occupation/3e0b4b9b-b624-4ceb-9bc9-9627cdfb0b81;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/f31e25d0-8794-4f88-ac07-a229199c6f0f;machineoperator lederwaren;onderhoudstechnicus machines voor lederwarenproductie
http://data.europa.eu/esco/occupation/7d4266b3-2108-4330-b27b-430a96012c21;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bda98f02-4f92-4015-a0c8-b86b8abc711a;operator naaimachine;modelnaaister
http://data.europa.eu/esco/occupation/7d4266b3-2108-4330-b27b-430a96012c21;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/db55bf08-3ad3-4bf6-bf59-7f9f426a6de5;operator naaimachine;versteller van kleding
http://data.europa.eu/esco/occupation/7d4266b3-2108-4330-b27b-430a96012c21;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ed096599-56a9-443d-9683-8a92f58aa894;operator naaimachine;operator borduurmachine
http://data.europa.eu/esco/occupation/7d4266b3-2108-4330-b27b-430a96012c21;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/53d55c80-6a82-4187-b59f-b737aa4cdaab;operator naaimachine;operator stikmachine lederwaren
http://data.europa.eu/esco/occupation/7d4266b3-2108-4330-b27b-430a96012c21;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3;operator naaimachine;productiemedewerker beschermende kleding
http://data.europa.eu/esco/occupation/c18fddf5-cfc4-4f9c-94d6-86608faaa1dd;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5cff1eee-9027-4064-8a26-35b1877e4eb3;manager sociale dienstverlening;manager volkshuisvesting
http://data.europa.eu/esco/occupation/c18fddf5-cfc4-4f9c-94d6-86608faaa1dd;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/a79e7622-2307-44e2-94cc-d1ff1caf655a;manager sociale dienstverlening;coördinator jeugdwerk
http://data.europa.eu/esco/occupation/c18fddf5-cfc4-4f9c-94d6-86608faaa1dd;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/f5576c5b-8d03-4a3d-9cb7-b8c4ac07a7ef;manager sociale dienstverlening;manager jongerencentrum
http://data.europa.eu/esco/occupation/0cd729a6-ed11-4338-ac4b-d4b924390128;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/5f45a1ea-4d1b-43c3-b6a8-53b2276b3eb3;historicus;genealoog
http://data.europa.eu/esco/occupation/0a94df75-6e31-4277-a326-1b01e56b6cb3;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/82ea66b0-0f9c-44ed-94bc-0c5b829531b3;snaarinstrumentenbouwer;gitaarbouwer
http://data.europa.eu/esco/occupation/0a94df75-6e31-4277-a326-1b01e56b6cb3;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/d0c923f1-e32b-4838-a109-eac58945dab1;snaarinstrumentenbouwer;vioolbouwer
http://data.europa.eu/esco/occupation/0a94df75-6e31-4277-a326-1b01e56b6cb3;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bd55e8d7-8bdf-4179-a84b-ed43073f05a1;snaarinstrumentenbouwer;harpbouwer
http://data.europa.eu/esco/isco/C932;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C9329;Ongeschoolde arbeiders in de industrie;Ongeschoolde arbeiders in de industrie, niet elders geclassificeerd
http://data.europa.eu/esco/occupation/107d21c6-973b-411c-89fd-69da48d29ada;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9;mijndirecteur;manager olie- en gaswinning
http://data.europa.eu/esco/occupation/107d21c6-973b-411c-89fd-69da48d29ada;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/df66a6e6-2130-4932-8aaf-263dafa569fa;mijndirecteur;productiemanager mijnbouw
http://data.europa.eu/esco/isco/C622;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C6222;Vissers, jagers en vallenzetters;Vissers, binnen- en kustwateren
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa;kapper;kappershulp
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/f60dc59b-7681-45d4-8114-b3a646e02ab2;kapper;toneelkapper
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/4e0c14d6-b170-40f1-bcdc-703c0b92109b;kapper;herenkapper
http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e;kapper;haarstylist
http://data.europa.eu/esco/occupation/a655aff1-e5e9-4c64-bc85-b902568a3dfb;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/76deb33d-f9bc-4ca2-a5cc-49c8f5a17f38;uitvoerend kunstenaar;variétéartiest
http://data.europa.eu/esco/occupation/a655aff1-e5e9-4c64-bc85-b902568a3dfb;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/2800e788-57b4-49f7-9c00-6c35e12cfb8e;uitvoerend kunstenaar;poppenspeler
http://data.europa.eu/esco/occupation/a655aff1-e5e9-4c64-bc85-b902568a3dfb;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/1d4a4baf-4073-43bd-ac72-ff7d443273ff;uitvoerend kunstenaar;diskjockey
http://data.europa.eu/esco/occupation/a655aff1-e5e9-4c64-bc85-b902568a3dfb;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/bd2c868c-371b-4958-83b4-012c52bc7faf;uitvoerend kunstenaar;stand-upcomedian
http://data.europa.eu/esco/occupation/a655aff1-e5e9-4c64-bc85-b902568a3dfb;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/61e278a3-2c27-4c18-a827-11e2326b33ae;uitvoerend kunstenaar;straatartiest
http://data.europa.eu/esco/occupation/a655aff1-e5e9-4c64-bc85-b902568a3dfb;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85;uitvoerend kunstenaar;circusartiest
http://data.europa.eu/esco/occupation/b2e81332-0972-4e0f-9a4d-1d15c9c9513b;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a;backofficemedewerker;backofficemedewerker financiële markten
http://data.europa.eu/esco/occupation/3e9c1262-4fe2-4eb1-bf94-4fe64498393a;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/3b43dafb-8c6b-4906-9fe5-bc218aacad55;sportcoach;voetbaltrainer
http://data.europa.eu/esco/isco/C221;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/isco/C2211;Artsen;Huisartsen
http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c;http://www.w3.org/2004/02/skos/core#narrower;http://data.europa.eu/esco/occupation/ee37a4a5-5360-4e94-a749-a2b8ead08500;mengselbereider chemie;explosievenmaker
